                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                0.58084,                0.34564,                0.94596,                0.99316,                 0.9945,                0.99403,                0.91461,                0.46367,                0.20407,                 0.8567,               0.005941,               0.005941,               0.005941
                     44,                0.57968,                0.34432,                0.94367,                0.99335,                0.99431,                0.99403,                0.91545,                0.46156,                0.20341,                0.85557,               0.005842,               0.005842,               0.005842
                     45,                0.57702,                0.34354,                0.94412,                0.99317,                0.99452,                0.99403,                0.91618,                0.45973,                0.20253,                0.85457,               0.005743,               0.005743,               0.005743
                     46,                0.57467,                 0.3423,                0.94327,                 0.9933,                0.99442,                0.99405,                0.91683,                0.45813,                  0.202,                0.85387,               0.005644,               0.005644,               0.005644
                     47,                0.57179,                 0.3408,                0.94336,                0.99357,                0.99459,                0.99408,                0.91726,                0.45644,                0.20115,                0.85312,               0.005545,               0.005545,               0.005545
                     48,                 0.5688,                0.33716,                0.93978,                0.99382,                0.99451,                0.99408,                0.91773,                0.45445,                0.20048,                0.85214,               0.005446,               0.005446,               0.005446
                     49,                0.56562,                0.33567,                0.93998,                0.99378,                0.99478,                0.99409,                 0.9187,                0.45285,                0.19973,                0.85132,               0.005347,               0.005347,               0.005347
                     50,                0.56584,                0.33365,                0.93945,                0.99388,                0.99511,                 0.9941,                0.91947,                0.45132,                0.19928,                0.85044,               0.005248,               0.005248,               0.005248
                     51,                0.56194,                0.32989,                0.93767,                0.99371,                0.99516,                0.99413,                0.92004,                0.44983,                0.19876,                0.84966,               0.005149,               0.005149,               0.005149
                     52,                0.56049,                0.32906,                0.93777,                0.99391,                0.99526,                0.99418,                0.92059,                 0.4482,                0.19797,                0.84894,                0.00505,                0.00505,                0.00505
                     53,                0.55645,                0.32662,                0.93561,                0.99447,                0.99499,                 0.9942,                0.92133,                0.44633,                 0.1969,                0.84809,               0.004951,               0.004951,               0.004951
                     54,                0.55543,                0.32483,                0.93612,                0.99471,                 0.9948,                0.99424,                 0.9223,                0.44494,                0.19631,                0.84764,               0.004852,               0.004852,               0.004852
                     55,                0.55403,                0.32476,                 0.9331,                0.99519,                0.99466,                0.99425,                0.92279,                0.44371,                  0.196,                0.84688,               0.004753,               0.004753,               0.004753
                     56,                0.55111,                0.32193,                0.93178,                0.99504,                0.99459,                0.99427,                 0.9236,                0.44207,                0.19526,                0.84587,               0.004654,               0.004654,               0.004654
                     57,                0.54733,                0.31971,                0.93032,                0.99458,                0.99495,                0.99427,                0.92383,                0.44043,                0.19472,                0.84489,               0.004555,               0.004555,               0.004555
                     58,                0.54591,                0.31886,                0.92981,                0.99443,                0.99504,                0.99424,                0.92424,                0.43865,                 0.1941,                0.84389,               0.004456,               0.004456,               0.004456
                     59,                0.54294,                0.31633,                0.92968,                0.99409,                0.99518,                0.99422,                0.92464,                0.43664,                0.19347,                0.84332,               0.004357,               0.004357,               0.004357
                     60,                0.53982,                 0.3154,                0.92943,                0.99441,                0.99464,                0.99423,                0.92511,                0.43465,                0.19262,                0.84328,               0.004258,               0.004258,               0.004258
                     61,                0.53744,                0.31288,                0.92695,                0.99565,                0.99337,                0.99418,                0.92551,                0.43305,                0.19172,                0.84286,               0.004159,               0.004159,               0.004159
                     62,                0.53436,                0.30956,                0.92581,                0.99577,                0.99353,                0.99416,                0.92637,                0.43111,                0.19083,                0.84222,                0.00406,                0.00406,                0.00406
                     63,                0.53186,                0.30763,                0.92566,                 0.9957,                0.99395,                 0.9943,                  0.927,                0.42959,                0.19014,                0.84161,               0.003961,               0.003961,               0.003961
                     64,                0.52962,                0.30618,                 0.9238,                0.99573,                 0.9942,                0.99429,                0.92743,                0.42805,                0.18957,                0.84088,               0.003862,               0.003862,               0.003862
                     65,                0.52685,                0.30442,                0.92241,                0.99614,                0.99422,                0.99433,                0.92799,                0.42644,                 0.1891,                0.83999,               0.003763,               0.003763,               0.003763
                     66,                0.52544,                  0.303,                0.92222,                0.99612,                0.99441,                0.99437,                0.92853,                0.42495,                0.18835,                0.83927,               0.003664,               0.003664,               0.003664
                     67,                0.52071,                0.29885,                0.91889,                 0.9959,                0.99472,                0.99442,                0.92931,                0.42317,                0.18754,                0.83841,               0.003565,               0.003565,               0.003565
                     68,                0.51756,                0.29717,                0.91834,                0.99595,                 0.9947,                0.99445,                0.92974,                0.42161,                0.18704,                0.83766,               0.003466,               0.003466,               0.003466
                     69,                 0.5148,                0.29626,                0.91818,                0.99582,                0.99491,                0.99447,                0.93026,                0.41962,                0.18632,                0.83673,               0.003367,               0.003367,               0.003367
                     70,                0.51129,                0.29375,                0.91775,                0.99608,                 0.9948,                0.99448,                0.93054,                0.41753,                0.18552,                0.83546,               0.003268,               0.003268,               0.003268
                     71,                0.50877,                 0.2907,                0.91623,                0.99631,                0.99476,                0.99449,                0.93138,                0.41586,                0.18477,                0.83449,               0.003169,               0.003169,               0.003169
                     72,                0.50674,                0.28956,                0.91663,                 0.9963,                0.99473,                 0.9945,                0.93192,                0.41428,                0.18428,                0.83401,                0.00307,                0.00307,                0.00307
                     73,                0.50313,                0.28727,                0.91254,                0.99655,                0.99481,                 0.9945,                0.93233,                0.41249,                0.18411,                0.83249,               0.002971,               0.002971,               0.002971
                     74,                0.49964,                0.28551,                0.91062,                0.99674,                0.99482,                 0.9945,                0.93295,                0.41101,                0.18336,                 0.8312,               0.002872,               0.002872,               0.002872
                     75,                0.49619,                0.28103,                0.91048,                0.99657,                0.99473,                0.99451,                0.93362,                0.40927,                0.18249,                0.83044,               0.002773,               0.002773,               0.002773
                     76,                0.49232,                0.27934,                0.90951,                0.99691,                0.99495,                0.99453,                0.93432,                0.40766,                0.18131,                0.83002,               0.002674,               0.002674,               0.002674
                     77,                0.48952,                0.27777,                0.90836,                0.99667,                0.99523,                0.99455,                 0.9348,                0.40625,                0.18072,                0.82936,               0.002575,               0.002575,               0.002575
                     78,                0.48519,                0.27613,                 0.9078,                0.99674,                0.99519,                0.99457,                0.93526,                0.40478,                 0.1802,                0.82918,               0.002476,               0.002476,               0.002476
                     79,                0.48247,                0.27274,                0.90482,                0.99677,                0.99534,                0.99459,                 0.9361,                0.40304,                0.17958,                0.82856,               0.002377,               0.002377,               0.002377
                     80,                0.47849,                0.26948,                0.90298,                0.99675,                0.99531,                0.99462,                0.93664,                 0.4016,                0.17864,                0.82786,               0.002278,               0.002278,               0.002278
                     81,                0.47383,                0.26813,                0.90333,                0.99716,                0.99522,                0.99462,                0.93735,                0.39963,                0.17782,                  0.827,               0.002179,               0.002179,               0.002179
                     82,                0.46812,                0.26447,                0.90265,                0.99734,                0.99536,                0.99462,                0.93804,                0.39793,                0.17714,                0.82651,                0.00208,                0.00208,                0.00208
                     83,                 0.4659,                0.26213,                0.90082,                 0.9974,                0.99541,                0.99463,                0.93873,                0.39623,                0.17652,                0.82574,               0.001981,               0.001981,               0.001981
                     84,                0.46286,                0.25945,                0.89952,                0.99748,                 0.9954,                0.99464,                0.93954,                0.39437,                0.17584,                0.82506,               0.001882,               0.001882,               0.001882
                     85,                0.45771,                0.25631,                0.89785,                0.99775,                0.99523,                0.99465,                 0.9402,                0.39243,                0.17495,                0.82453,               0.001783,               0.001783,               0.001783
                     86,                 0.4543,                0.25391,                0.89464,                0.99779,                0.99514,                0.99466,                0.94046,                0.39054,                0.17436,                0.82352,               0.001684,               0.001684,               0.001684
                     87,                 0.4497,                0.24979,                0.89512,                0.99782,                0.99502,                0.99467,                0.94069,                0.38841,                0.17349,                0.82245,               0.001585,               0.001585,               0.001585
                     88,                0.44503,                0.24724,                0.89282,                0.99768,                0.99533,                0.99468,                0.94176,                0.38662,                0.17294,                0.82178,               0.001486,               0.001486,               0.001486
                     89,                0.44039,                0.24447,                0.89243,                0.99767,                 0.9955,                0.99469,                0.94222,                0.38454,                0.17188,                0.82122,               0.001387,               0.001387,               0.001387
                     90,                0.43657,                0.24169,                0.89089,                0.99805,                 0.9956,                 0.9947,                0.94283,                0.38262,                0.17145,                0.82089,               0.001288,               0.001288,               0.001288
                     91,                0.39444,                0.19537,                0.84204,                0.99808,                0.99574,                0.99471,                0.94393,                0.38022,                0.17039,                0.82011,               0.001189,               0.001189,               0.001189
                     92,                0.38413,                0.19079,                0.83909,                0.99807,                0.99599,                0.99472,                0.94493,                 0.3776,                0.16931,                0.81932,                0.00109,                0.00109,                0.00109
                     93,                0.37663,                0.18557,                0.83473,                0.99717,                0.99668,                0.99474,                0.94645,                0.37508,                0.16818,                0.81835,               0.000991,               0.000991,               0.000991
                     94,                  0.369,                0.18199,                0.83238,                0.99817,                0.99551,                0.99476,                0.94774,                0.37232,                0.16713,                0.81753,               0.000892,               0.000892,               0.000892
                     95,                0.36151,                0.17841,                 0.8309,                0.99825,                0.99556,                0.99478,                0.94847,                0.36955,                0.16669,                0.81693,               0.000793,               0.000793,               0.000793
                     96,                0.35419,                0.17489,                0.82891,                0.99833,                0.99577,                0.99481,                0.94932,                0.36655,                0.16566,                0.81606,               0.000694,               0.000694,               0.000694
                     97,                0.34697,                0.17084,                0.82803,                0.99836,                0.99571,                0.99484,                0.94976,                 0.3636,                0.16488,                0.81524,               0.000595,               0.000595,               0.000595
                     98,                0.33993,                  0.167,                0.82606,                0.99845,                0.99572,                0.99487,                0.95061,                0.36101,                0.16398,                0.81454,               0.000496,               0.000496,               0.000496
                     99,                0.33214,                0.16265,                0.82332,                0.99842,                0.99581,                0.99489,                0.95154,                0.35864,                0.16294,                0.81398,               0.000397,               0.000397,               0.000397
                    100,                0.32562,                 0.1585,                0.82157,                0.99841,                0.99584,                0.99492,                0.95227,                0.35651,                0.16188,                0.81345,               0.000298,               0.000298,               0.000298
